source,target,isproduce,edgesize,edgecolor
Partial-s68-r(8):b223,sid-68,1,1,#000000
sid-3,Partial-s68-r(8):b223,0,1,#FF0000
sid-37,Partial-s68-r(8):b223,0,1,#00BFFF
sid-68,Partial-s68-r(8):b223,0,1,#F08080
sid-90,Partial-s68-r(8):b223,0,1,#0000CD
sid-91,Partial-s68-r(8):b223,0,1,#FF00FF
sid-94,Partial-s68-r(8):b223,0,1,#7FFF00
Partial-s68-r(5):b224,sid-68,1,1,#000000
sid-3,Partial-s68-r(5):b224,0,1,#FF0000
sid-36,Partial-s68-r(5):b224,0,1,#DDA0DD
sid-68,Partial-s68-r(5):b224,0,1,#F08080
sid-91,Partial-s68-r(5):b224,0,1,#FF00FF
Partial-s68-r(6):b225,sid-68,1,1,#000000
sid-3,Partial-s68-r(6):b225,0,1,#FF0000
sid-37,Partial-s68-r(6):b225,0,1,#00BFFF
sid-68,Partial-s68-r(6):b225,0,1,#F08080
sid-72,Partial-s68-r(6):b225,0,1,#4169E1
sid-90,Partial-s68-r(6):b225,0,1,#0000CD
sid-94,Partial-s68-r(6):b225,0,1,#7FFF00
Partial-s68-r(6):b226,sid-68,1,3,#000000
sid-3,Partial-s68-r(6):b226,0,1,#FF0000
sid-68,Partial-s68-r(6):b226,0,1,#F08080
sid-72,Partial-s68-r(6):b226,0,1,#4169E1
sid-90,Partial-s68-r(6):b226,0,1,#0000CD
sid-91,Partial-s68-r(6):b226,0,1,#FF00FF
Partial-s68-r(7):b227,sid-68,1,5,#000000
sid-3,Partial-s68-r(7):b227,0,1,#FF0000
sid-68,Partial-s68-r(7):b227,0,1,#F08080
sid-72,Partial-s68-r(7):b227,0,1,#4169E1
sid-90,Partial-s68-r(7):b227,0,1,#0000CD
sid-91,Partial-s68-r(7):b227,0,1,#FF00FF
sid-94,Partial-s68-r(7):b227,0,1,#7FFF00
Partial-s68-r(6):b228,sid-68,1,1,#000000
sid-3,Partial-s68-r(6):b228,0,1,#FF0000
sid-68,Partial-s68-r(6):b228,0,1,#F08080
sid-81,Partial-s68-r(6):b228,0,1,#BFBFBF
sid-90,Partial-s68-r(6):b228,0,1,#0000CD
sid-91,Partial-s68-r(6):b228,0,1,#FF00FF
sid-94,Partial-s68-r(6):b228,0,1,#7FFF00
Partial-s68-r(4):b229,sid-68,1,1,#000000
sid-3,Partial-s68-r(4):b229,0,1,#FF0000
sid-68,Partial-s68-r(4):b229,0,1,#F08080
sid-90,Partial-s68-r(4):b229,0,1,#0000CD
sid-91,Partial-s68-r(4):b229,0,1,#FF00FF
Partial-s68-r(6):b230,sid-68,1,4,#000000
sid-3,Partial-s68-r(6):b230,0,1,#FF0000
sid-68,Partial-s68-r(6):b230,0,1,#F08080
sid-90,Partial-s68-r(6):b230,0,1,#0000CD
sid-91,Partial-s68-r(6):b230,0,1,#FF00FF
sid-94,Partial-s68-r(6):b230,0,1,#7FFF00
Partial-s68-r(5):b231,sid-68,1,1,#000000
sid-3,Partial-s68-r(5):b231,0,1,#FF0000
sid-68,Partial-s68-r(5):b231,0,1,#F08080
sid-90,Partial-s68-r(5):b231,0,1,#0000CD
sid-91,Partial-s68-r(5):b231,0,1,#FF00FF
sid-94,Partial-s68-r(5):b231,0,1,#7FFF00
Partial-s68-r(5):b232,sid-68,1,1,#000000
sid-3,Partial-s68-r(5):b232,0,1,#FF0000
sid-68,Partial-s68-r(5):b232,0,1,#F08080
sid-91,Partial-s68-r(5):b232,0,1,#FF00FF
sid-94,Partial-s68-r(5):b232,0,1,#7FFF00
Partial-s68-r(4):b233,sid-68,1,1,#000000
sid-3,Partial-s68-r(4):b233,0,1,#FF0000
sid-68,Partial-s68-r(4):b233,0,1,#F08080
sid-91,Partial-s68-r(4):b233,0,1,#FF00FF
sid-94,Partial-s68-r(4):b233,0,1,#7FFF00
Pure-s68:b234,sid-68,1,1,#000000
sid-68,Pure-s68:b234,0,1,#F08080
Partial-s68-r(3):b235,sid-68,1,1,#000000
sid-68,Partial-s68-r(3):b235,0,1,#F08080
sid-90,Partial-s68-r(3):b235,0,1,#0000CD
sid-94,Partial-s68-r(3):b235,0,1,#7FFF00
Partial-s68-r(2):b236,sid-68,1,7,#000000
sid-68,Partial-s68-r(2):b236,0,1,#F08080
sid-94,Partial-s68-r(2):b236,0,1,#7FFF00
Partial-s69-r(16):b237,sid-69,1,1,#000000
sid-2,Partial-s69-r(16):b237,0,1,#FFFF54
sid-3,Partial-s69-r(16):b237,0,1,#FF0000
sid-36,Partial-s69-r(16):b237,0,1,#DDA0DD
sid-45,Partial-s69-r(16):b237,0,1,#BFBFBF
sid-69,Partial-s69-r(16):b237,0,1,#BFBFBF
sid-70,Partial-s69-r(16):b237,0,1,#00FA9A
sid-72,Partial-s69-r(16):b237,0,1,#4169E1
sid-80,Partial-s69-r(16):b237,0,1,#808000
sid-84,Partial-s69-r(16):b237,0,1,#BFBFBF
sid-90,Partial-s69-r(16):b237,0,1,#0000CD
sid-91,Partial-s69-r(16):b237,0,1,#FF00FF
Partial-s69-r(15):b238,sid-69,1,1,#000000
sid-2,Partial-s69-r(15):b238,0,1,#FFFF54
sid-3,Partial-s69-r(15):b238,0,1,#FF0000
sid-36,Partial-s69-r(15):b238,0,1,#DDA0DD
sid-45,Partial-s69-r(15):b238,0,1,#BFBFBF
sid-69,Partial-s69-r(15):b238,0,1,#BFBFBF
sid-70,Partial-s69-r(15):b238,0,1,#00FA9A
sid-72,Partial-s69-r(15):b238,0,1,#4169E1
sid-81,Partial-s69-r(15):b238,0,1,#BFBFBF
sid-90,Partial-s69-r(15):b238,0,1,#0000CD
sid-91,Partial-s69-r(15):b238,0,1,#FF00FF
sid-94,Partial-s69-r(15):b238,0,1,#7FFF00
Partial-s70-r(8):b239,sid-70,1,1,#000000
sid-1,Partial-s70-r(8):b239,0,1,#191970
sid-2,Partial-s70-r(8):b239,0,1,#FFFF54
sid-3,Partial-s70-r(8):b239,0,1,#FF0000
sid-70,Partial-s70-r(8):b239,0,1,#00FA9A
sid-72,Partial-s70-r(8):b239,0,1,#4169E1
sid-90,Partial-s70-r(8):b239,0,1,#0000CD
sid-91,Partial-s70-r(8):b239,0,1,#FF00FF
Partial-s70-r(8):b240,sid-70,1,1,#000000
sid-1,Partial-s70-r(8):b240,0,1,#191970
sid-2,Partial-s70-r(8):b240,0,1,#FFFF54
sid-7,Partial-s70-r(8):b240,0,1,#BFBFBF
sid-37,Partial-s70-r(8):b240,0,1,#00BFFF
sid-70,Partial-s70-r(8):b240,0,1,#00FA9A
sid-90,Partial-s70-r(8):b240,0,1,#0000CD
sid-91,Partial-s70-r(8):b240,0,1,#FF00FF
sid-93,Partial-s70-r(8):b240,0,1,#BFBFBF
Partial-s70-r(2):b241,sid-70,1,1,#000000
sid-70,Partial-s70-r(2):b241,0,1,#00FA9A
Partial-s70-r(5):b242,sid-70,1,1,#000000
sid-36,Partial-s70-r(5):b242,0,1,#DDA0DD
sid-45,Partial-s70-r(5):b242,0,1,#BFBFBF
sid-55,Partial-s70-r(5):b242,0,1,#BFBFBF
sid-70,Partial-s70-r(5):b242,0,1,#00FA9A
sid-87,Partial-s70-r(5):b242,0,1,#BFBFBF
Partial-s70-r(5):b243,sid-70,1,8,#000000
sid-36,Partial-s70-r(5):b243,0,1,#DDA0DD
sid-45,Partial-s70-r(5):b243,0,1,#BFBFBF
sid-70,Partial-s70-r(5):b243,0,1,#00FA9A
sid-87,Partial-s70-r(5):b243,0,1,#BFBFBF
sid-94,Partial-s70-r(5):b243,0,1,#7FFF00
Pure-s70:b244,sid-70,1,7,#000000
sid-70,Pure-s70:b244,0,1,#00FA9A
Partial-s72-r(4):b245,sid-72,1,2,#000000
sid-1,Partial-s72-r(4):b245,0,1,#191970
sid-36,Partial-s72-r(4):b245,0,1,#DDA0DD
sid-72,Partial-s72-r(4):b245,0,1,#4169E1
sid-90,Partial-s72-r(4):b245,0,1,#0000CD
Partial-s72-r(6):b246,sid-72,1,2,#000000
sid-1,Partial-s72-r(6):b246,0,1,#191970
sid-37,Partial-s72-r(6):b246,0,1,#00BFFF
sid-69,Partial-s72-r(6):b246,0,1,#BFBFBF
sid-72,Partial-s72-r(6):b246,0,1,#4169E1
sid-78,Partial-s72-r(6):b246,0,1,#BFBFBF
sid-94,Partial-s72-r(6):b246,0,1,#7FFF00
Partial-s72-r(2):b247,sid-72,1,3,#000000
sid-1,Partial-s72-r(2):b247,0,1,#191970
sid-72,Partial-s72-r(2):b247,0,1,#4169E1
Partial-s72-r(3):b248,sid-72,1,1,#000000
sid-1,Partial-s72-r(3):b248,0,1,#191970
sid-72,Partial-s72-r(3):b248,0,1,#4169E1
sid-90,Partial-s72-r(3):b248,0,1,#0000CD
Partial-s72-r(2):b249,sid-72,1,2,#000000
sid-2,Partial-s72-r(2):b249,0,1,#FFFF54
sid-72,Partial-s72-r(2):b249,0,1,#4169E1
Partial-s72-r(5):b250,sid-72,1,1,#000000
sid-3,Partial-s72-r(5):b250,0,1,#FF0000
sid-36,Partial-s72-r(5):b250,0,1,#DDA0DD
sid-72,Partial-s72-r(5):b250,0,1,#4169E1
sid-86,Partial-s72-r(5):b250,0,1,#BFBFBF
sid-90,Partial-s72-r(5):b250,0,1,#0000CD
Partial-s72-r(6):b251,sid-72,1,2,#000000
sid-3,Partial-s72-r(6):b251,0,1,#FF0000
sid-36,Partial-s72-r(6):b251,0,1,#DDA0DD
sid-72,Partial-s72-r(6):b251,0,1,#4169E1
sid-91,Partial-s72-r(6):b251,0,1,#FF00FF
sid-94,Partial-s72-r(6):b251,0,1,#7FFF00
Partial-s72-r(6):b252,sid-72,1,1,#000000
sid-24,Partial-s72-r(6):b252,0,1,#BFBFBF
sid-55,Partial-s72-r(6):b252,0,1,#BFBFBF
sid-72,Partial-s72-r(6):b252,0,1,#4169E1
sid-85,Partial-s72-r(6):b252,0,1,#BFBFBF
sid-89,Partial-s72-r(6):b252,0,1,#BFBFBF
sid-93,Partial-s72-r(6):b252,0,1,#BFBFBF
Partial-s72-r(6):b253,sid-72,1,1,#000000
sid-36,Partial-s72-r(6):b253,0,1,#DDA0DD
sid-45,Partial-s72-r(6):b253,0,1,#BFBFBF
sid-72,Partial-s72-r(6):b253,0,1,#4169E1
sid-80,Partial-s72-r(6):b253,0,1,#808000
sid-87,Partial-s72-r(6):b253,0,1,#BFBFBF
sid-94,Partial-s72-r(6):b253,0,1,#7FFF00
Partial-s72-r(2):b254,sid-72,1,2,#000000
sid-36,Partial-s72-r(2):b254,0,1,#DDA0DD
sid-72,Partial-s72-r(2):b254,0,1,#4169E1
Partial-s72-r(2):b255,sid-72,1,3,#000000
sid-45,Partial-s72-r(2):b255,0,1,#BFBFBF
sid-72,Partial-s72-r(2):b255,0,1,#4169E1
Pure-s72:b256,sid-72,1,6,#000000
sid-72,Pure-s72:b256,0,1,#4169E1
Partial-s75-r(3):b257,sid-75,1,1,#000000
sid-23,Partial-s75-r(3):b257,0,1,#BFBFBF
sid-35,Partial-s75-r(3):b257,0,1,#00FFFF
sid-75,Partial-s75-r(3):b257,0,1,#800000
Pure-s75:b258,sid-75,1,1,#000000
sid-75,Pure-s75:b258,0,1,#800000
Partial-s76-r(14):b259,sid-76,1,1,#000000
sid-1,Partial-s76-r(14):b259,0,1,#191970
sid-3,Partial-s76-r(14):b259,0,1,#FF0000
sid-4,Partial-s76-r(14):b259,0,1,#BFBFBF
sid-36,Partial-s76-r(14):b259,0,1,#DDA0DD
sid-66,Partial-s76-r(14):b259,0,1,#BFBFBF
sid-69,Partial-s76-r(14):b259,0,1,#BFBFBF
sid-72,Partial-s76-r(14):b259,0,1,#4169E1
sid-76,Partial-s76-r(14):b259,0,1,#2E8B57
sid-80,Partial-s76-r(14):b259,0,1,#808000
sid-81,Partial-s76-r(14):b259,0,1,#BFBFBF
sid-90,Partial-s76-r(14):b259,0,1,#0000CD
sid-94,Partial-s76-r(14):b259,0,1,#7FFF00
Partial-s76-r(11):b260,sid-76,1,2,#000000
sid-1,Partial-s76-r(11):b260,0,1,#191970
sid-3,Partial-s76-r(11):b260,0,1,#FF0000
sid-36,Partial-s76-r(11):b260,0,1,#DDA0DD
sid-69,Partial-s76-r(11):b260,0,1,#BFBFBF
sid-72,Partial-s76-r(11):b260,0,1,#4169E1
sid-76,Partial-s76-r(11):b260,0,1,#2E8B57
sid-87,Partial-s76-r(11):b260,0,1,#BFBFBF
sid-90,Partial-s76-r(11):b260,0,1,#0000CD
sid-91,Partial-s76-r(11):b260,0,1,#FF00FF
sid-93,Partial-s76-r(11):b260,0,1,#BFBFBF
sid-94,Partial-s76-r(11):b260,0,1,#7FFF00
Partial-s76-r(11):b261,sid-76,1,1,#000000
sid-1,Partial-s76-r(11):b261,0,1,#191970
sid-4,Partial-s76-r(11):b261,0,1,#BFBFBF
sid-36,Partial-s76-r(11):b261,0,1,#DDA0DD
sid-66,Partial-s76-r(11):b261,0,1,#BFBFBF
sid-69,Partial-s76-r(11):b261,0,1,#BFBFBF
sid-72,Partial-s76-r(11):b261,0,1,#4169E1
sid-76,Partial-s76-r(11):b261,0,1,#2E8B57
sid-80,Partial-s76-r(11):b261,0,1,#808000
sid-90,Partial-s76-r(11):b261,0,1,#0000CD
sid-94,Partial-s76-r(11):b261,0,1,#7FFF00
Partial-s76-r(9):b262,sid-76,1,1,#000000
sid-3,Partial-s76-r(9):b262,0,1,#FF0000
sid-36,Partial-s76-r(9):b262,0,1,#DDA0DD
sid-69,Partial-s76-r(9):b262,0,1,#BFBFBF
sid-72,Partial-s76-r(9):b262,0,1,#4169E1
sid-76,Partial-s76-r(9):b262,0,1,#2E8B57
sid-90,Partial-s76-r(9):b262,0,1,#0000CD
sid-91,Partial-s76-r(9):b262,0,1,#FF00FF
sid-93,Partial-s76-r(9):b262,0,1,#BFBFBF
sid-94,Partial-s76-r(9):b262,0,1,#7FFF00
Partial-s76-r(3):b263,sid-76,1,1,#000000
sid-76,Partial-s76-r(3):b263,0,1,#2E8B57
sid-87,Partial-s76-r(3):b263,0,1,#BFBFBF
Pure-s76:b264,sid-76,1,11,#000000
sid-76,Pure-s76:b264,0,1,#2E8B57
Partial-s76-r(2):b265,sid-76,1,3,#000000
sid-76,Partial-s76-r(2):b265,0,1,#2E8B57
sid-86,Partial-s76-r(2):b265,0,1,#BFBFBF
Partial-s76-r(3):b266,sid-76,1,4,#000000
sid-76,Partial-s76-r(3):b266,0,1,#2E8B57
sid-86,Partial-s76-r(3):b266,0,1,#BFBFBF
sid-87,Partial-s76-r(3):b266,0,1,#BFBFBF
Partial-s76-r(2):b267,sid-76,1,4,#000000
sid-76,Partial-s76-r(2):b267,0,1,#2E8B57
sid-87,Partial-s76-r(2):b267,0,1,#BFBFBF
Partial-s77-r(6):b268,sid-77,1,1,#000000
sid-1,Partial-s77-r(6):b268,0,1,#191970
sid-2,Partial-s77-r(6):b268,0,1,#FFFF54
sid-77,Partial-s77-r(6):b268,0,1,#BFBFBF
sid-90,Partial-s77-r(6):b268,0,1,#0000CD
sid-91,Partial-s77-r(6):b268,0,1,#FF00FF
sid-94,Partial-s77-r(6):b268,0,1,#7FFF00
Partial-s77-r(6):b269,sid-77,1,1,#000000
sid-2,Partial-s77-r(6):b269,0,1,#FFFF54
sid-3,Partial-s77-r(6):b269,0,1,#FF0000
sid-77,Partial-s77-r(6):b269,0,1,#BFBFBF
sid-90,Partial-s77-r(6):b269,0,1,#0000CD
sid-91,Partial-s77-r(6):b269,0,1,#FF00FF
sid-94,Partial-s77-r(6):b269,0,1,#7FFF00
Partial-s77-r(6):b270,sid-77,1,1,#000000
sid-2,Partial-s77-r(6):b270,0,1,#FFFF54
sid-77,Partial-s77-r(6):b270,0,1,#BFBFBF
sid-90,Partial-s77-r(6):b270,0,1,#0000CD
sid-91,Partial-s77-r(6):b270,0,1,#FF00FF
sid-94,Partial-s77-r(6):b270,0,1,#7FFF00
Partial-s78-r(5):b271,sid-78,1,2,#000000
sid-1,Partial-s78-r(5):b271,0,1,#191970
sid-37,Partial-s78-r(5):b271,0,1,#00BFFF
sid-69,Partial-s78-r(5):b271,0,1,#BFBFBF
sid-78,Partial-s78-r(5):b271,0,1,#BFBFBF
sid-94,Partial-s78-r(5):b271,0,1,#7FFF00
Partial-s80-r(8):b272,sid-80,1,1,#000000
sid-1,Partial-s80-r(8):b272,0,1,#191970
sid-2,Partial-s80-r(8):b272,0,1,#FFFF54
sid-37,Partial-s80-r(8):b272,0,1,#00BFFF
sid-80,Partial-s80-r(8):b272,0,1,#808000
sid-90,Partial-s80-r(8):b272,0,1,#0000CD
sid-91,Partial-s80-r(8):b272,0,1,#FF00FF
sid-93,Partial-s80-r(8):b272,0,1,#BFBFBF
sid-94,Partial-s80-r(8):b272,0,1,#7FFF00
Partial-s80-r(9):b273,sid-80,1,1,#000000
sid-3,Partial-s80-r(9):b273,0,1,#FF0000
sid-5,Partial-s80-r(9):b273,0,1,#BFBFBF
sid-45,Partial-s80-r(9):b273,0,1,#BFBFBF
sid-72,Partial-s80-r(9):b273,0,1,#4169E1
sid-80,Partial-s80-r(9):b273,0,1,#808000
sid-87,Partial-s80-r(9):b273,0,1,#BFBFBF
sid-90,Partial-s80-r(9):b273,0,1,#0000CD
sid-92,Partial-s80-r(9):b273,0,1,#FF8C00
Partial-s80-r(8):b274,sid-80,1,2,#000000
sid-3,Partial-s80-r(8):b274,0,1,#FF0000
sid-68,Partial-s80-r(8):b274,0,1,#F08080
sid-80,Partial-s80-r(8):b274,0,1,#808000
sid-90,Partial-s80-r(8):b274,0,1,#0000CD
sid-91,Partial-s80-r(8):b274,0,1,#FF00FF
sid-92,Partial-s80-r(8):b274,0,1,#FF8C00
sid-94,Partial-s80-r(8):b274,0,1,#7FFF00
Partial-s80-r(7):b275,sid-80,1,1,#000000
sid-3,Partial-s80-r(7):b275,0,1,#FF0000
sid-68,Partial-s80-r(7):b275,0,1,#F08080
sid-80,Partial-s80-r(7):b275,0,1,#808000
sid-90,Partial-s80-r(7):b275,0,1,#0000CD
sid-91,Partial-s80-r(7):b275,0,1,#FF00FF
sid-92,Partial-s80-r(7):b275,0,1,#FF8C00
sid-94,Partial-s80-r(7):b275,0,1,#7FFF00
Partial-s80-r(4):b276,sid-80,1,3,#000000
sid-4,Partial-s80-r(4):b276,0,1,#BFBFBF
sid-72,Partial-s80-r(4):b276,0,1,#4169E1
sid-80,Partial-s80-r(4):b276,0,1,#808000
Partial-s80-r(3):b277,sid-80,1,6,#000000
sid-4,Partial-s80-r(3):b277,0,1,#BFBFBF
sid-72,Partial-s80-r(3):b277,0,1,#4169E1
sid-80,Partial-s80-r(3):b277,0,1,#808000
Partial-s80-r(2):b278,sid-80,1,1,#000000
sid-80,Partial-s80-r(2):b278,0,1,#808000
Partial-s80-r(7):b279,sid-80,1,1,#000000
sid-68,Partial-s80-r(7):b279,0,1,#F08080
sid-80,Partial-s80-r(7):b279,0,1,#808000
sid-90,Partial-s80-r(7):b279,0,1,#0000CD
sid-91,Partial-s80-r(7):b279,0,1,#FF00FF
sid-92,Partial-s80-r(7):b279,0,1,#FF8C00
sid-94,Partial-s80-r(7):b279,0,1,#7FFF00
Partial-s80-r(2):b280,sid-80,1,1,#000000
sid-72,Partial-s80-r(2):b280,0,1,#4169E1
sid-80,Partial-s80-r(2):b280,0,1,#808000
Pure-s80:b281,sid-80,1,3,#000000
sid-80,Pure-s80:b281,0,1,#808000
Partial-s81-r(10):b282,sid-81,1,1,#000000
sid-3,Partial-s81-r(10):b282,0,1,#FF0000
sid-26,Partial-s81-r(10):b282,0,1,#BFBFBF
sid-72,Partial-s81-r(10):b282,0,1,#4169E1
sid-81,Partial-s81-r(10):b282,0,1,#BFBFBF
sid-86,Partial-s81-r(10):b282,0,1,#BFBFBF
sid-91,Partial-s81-r(10):b282,0,1,#FF00FF
sid-94,Partial-s81-r(10):b282,0,1,#7FFF00
Partial-s81-r(7):b283,sid-81,1,1,#000000
sid-3,Partial-s81-r(7):b283,0,1,#FF0000
sid-36,Partial-s81-r(7):b283,0,1,#DDA0DD
sid-68,Partial-s81-r(7):b283,0,1,#F08080
sid-81,Partial-s81-r(7):b283,0,1,#BFBFBF
sid-90,Partial-s81-r(7):b283,0,1,#0000CD
sid-91,Partial-s81-r(7):b283,0,1,#FF00FF
sid-94,Partial-s81-r(7):b283,0,1,#7FFF00
Partial-s81-r(8):b284,sid-81,1,1,#000000
sid-3,Partial-s81-r(8):b284,0,1,#FF0000
sid-36,Partial-s81-r(8):b284,0,1,#DDA0DD
sid-72,Partial-s81-r(8):b284,0,1,#4169E1
sid-78,Partial-s81-r(8):b284,0,1,#BFBFBF
sid-81,Partial-s81-r(8):b284,0,1,#BFBFBF
sid-86,Partial-s81-r(8):b284,0,1,#BFBFBF
sid-91,Partial-s81-r(8):b284,0,1,#FF00FF
sid-94,Partial-s81-r(8):b284,0,1,#7FFF00
Partial-s81-r(6):b285,sid-81,1,1,#000000
sid-3,Partial-s81-r(6):b285,0,1,#FF0000
sid-36,Partial-s81-r(6):b285,0,1,#DDA0DD
sid-81,Partial-s81-r(6):b285,0,1,#BFBFBF
sid-90,Partial-s81-r(6):b285,0,1,#0000CD
sid-91,Partial-s81-r(6):b285,0,1,#FF00FF
sid-94,Partial-s81-r(6):b285,0,1,#7FFF00
Partial-s81-r(6):b286,sid-81,1,1,#000000
sid-3,Partial-s81-r(6):b286,0,1,#FF0000
sid-68,Partial-s81-r(6):b286,0,1,#F08080
sid-81,Partial-s81-r(6):b286,0,1,#BFBFBF
sid-90,Partial-s81-r(6):b286,0,1,#0000CD
sid-91,Partial-s81-r(6):b286,0,1,#FF00FF
sid-94,Partial-s81-r(6):b286,0,1,#7FFF00
Partial-s81-r(5):b287,sid-81,1,1,#000000
sid-3,Partial-s81-r(5):b287,0,1,#FF0000
sid-68,Partial-s81-r(5):b287,0,1,#F08080
sid-81,Partial-s81-r(5):b287,0,1,#BFBFBF
sid-90,Partial-s81-r(5):b287,0,1,#0000CD
sid-94,Partial-s81-r(5):b287,0,1,#7FFF00
Partial-s81-r(6):b288,sid-81,1,1,#000000
sid-3,Partial-s81-r(6):b288,0,1,#FF0000
sid-72,Partial-s81-r(6):b288,0,1,#4169E1
sid-81,Partial-s81-r(6):b288,0,1,#BFBFBF
sid-91,Partial-s81-r(6):b288,0,1,#FF00FF
sid-94,Partial-s81-r(6):b288,0,1,#7FFF00
Partial-s81-r(6):b289,sid-81,1,2,#000000
sid-3,Partial-s81-r(6):b289,0,1,#FF0000
sid-81,Partial-s81-r(6):b289,0,1,#BFBFBF
sid-90,Partial-s81-r(6):b289,0,1,#0000CD
sid-91,Partial-s81-r(6):b289,0,1,#FF00FF
sid-94,Partial-s81-r(6):b289,0,1,#7FFF00
Partial-s81-r(5):b290,sid-81,1,2,#000000
sid-3,Partial-s81-r(5):b290,0,1,#FF0000
sid-81,Partial-s81-r(5):b290,0,1,#BFBFBF
sid-90,Partial-s81-r(5):b290,0,1,#0000CD
sid-91,Partial-s81-r(5):b290,0,1,#FF00FF
sid-94,Partial-s81-r(5):b290,0,1,#7FFF00
Partial-s81-r(3):b291,sid-81,1,1,#000000
sid-3,Partial-s81-r(3):b291,0,1,#FF0000
sid-81,Partial-s81-r(3):b291,0,1,#BFBFBF
sid-94,Partial-s81-r(3):b291,0,1,#7FFF00
Partial-s81-r(11):b292,sid-81,1,1,#000000
sid-26,Partial-s81-r(11):b292,0,1,#BFBFBF
sid-36,Partial-s81-r(11):b292,0,1,#DDA0DD
sid-69,Partial-s81-r(11):b292,0,1,#BFBFBF
sid-72,Partial-s81-r(11):b292,0,1,#4169E1
sid-81,Partial-s81-r(11):b292,0,1,#BFBFBF
sid-86,Partial-s81-r(11):b292,0,1,#BFBFBF
sid-91,Partial-s81-r(11):b292,0,1,#FF00FF
sid-94,Partial-s81-r(11):b292,0,1,#7FFF00
Partial-s81-r(3):b293,sid-81,1,2,#000000
sid-81,Partial-s81-r(3):b293,0,1,#BFBFBF
sid-90,Partial-s81-r(3):b293,0,1,#0000CD
sid-94,Partial-s81-r(3):b293,0,1,#7FFF00
Partial-s82-r(12):b294,sid-82,1,2,#000000
sid-3,Partial-s82-r(12):b294,0,1,#FF0000
sid-45,Partial-s82-r(12):b294,0,1,#BFBFBF
sid-66,Partial-s82-r(12):b294,0,1,#BFBFBF
sid-72,Partial-s82-r(12):b294,0,1,#4169E1
sid-76,Partial-s82-r(12):b294,0,1,#2E8B57
sid-80,Partial-s82-r(12):b294,0,1,#808000
sid-82,Partial-s82-r(12):b294,0,1,#BFBFBF
sid-90,Partial-s82-r(12):b294,0,1,#0000CD
sid-91,Partial-s82-r(12):b294,0,1,#FF00FF
sid-92,Partial-s82-r(12):b294,0,1,#FF8C00
sid-94,Partial-s82-r(12):b294,0,1,#7FFF00
Partial-s82-r(12):b295,sid-82,1,1,#000000
sid-3,Partial-s82-r(12):b295,0,1,#FF0000
sid-36,Partial-s82-r(12):b295,0,1,#DDA0DD
sid-45,Partial-s82-r(12):b295,0,1,#BFBFBF
sid-66,Partial-s82-r(12):b295,0,1,#BFBFBF
sid-72,Partial-s82-r(12):b295,0,1,#4169E1
sid-76,Partial-s82-r(12):b295,0,1,#2E8B57
sid-80,Partial-s82-r(12):b295,0,1,#808000
sid-82,Partial-s82-r(12):b295,0,1,#BFBFBF
sid-90,Partial-s82-r(12):b295,0,1,#0000CD
sid-91,Partial-s82-r(12):b295,0,1,#FF00FF
sid-92,Partial-s82-r(12):b295,0,1,#FF8C00
sid-94,Partial-s82-r(12):b295,0,1,#7FFF00
Partial-s84-r(2):b296,sid-84,1,3,#000000
sid-2,Partial-s84-r(2):b296,0,1,#FFFF54
sid-84,Partial-s84-r(2):b296,0,1,#BFBFBF
Partial-s84-r(6):b297,sid-84,1,2,#000000
sid-3,Partial-s84-r(6):b297,0,1,#FF0000
sid-36,Partial-s84-r(6):b297,0,1,#DDA0DD
sid-68,Partial-s84-r(6):b297,0,1,#F08080
sid-84,Partial-s84-r(6):b297,0,1,#BFBFBF
sid-90,Partial-s84-r(6):b297,0,1,#0000CD
sid-91,Partial-s84-r(6):b297,0,1,#FF00FF
Partial-s84-r(7):b298,sid-84,1,1,#000000
sid-3,Partial-s84-r(7):b298,0,1,#FF0000
sid-68,Partial-s84-r(7):b298,0,1,#F08080
sid-72,Partial-s84-r(7):b298,0,1,#4169E1
sid-84,Partial-s84-r(7):b298,0,1,#BFBFBF
sid-90,Partial-s84-r(7):b298,0,1,#0000CD
sid-91,Partial-s84-r(7):b298,0,1,#FF00FF
Partial-s85-r(6):b299,sid-85,1,1,#000000
sid-37,Partial-s85-r(6):b299,0,1,#00BFFF
sid-55,Partial-s85-r(6):b299,0,1,#BFBFBF
sid-72,Partial-s85-r(6):b299,0,1,#4169E1
sid-85,Partial-s85-r(6):b299,0,1,#BFBFBF
sid-89,Partial-s85-r(6):b299,0,1,#BFBFBF
sid-93,Partial-s85-r(6):b299,0,1,#BFBFBF
Partial-s85-r(5):b300,sid-85,1,1,#000000
sid-55,Partial-s85-r(5):b300,0,1,#BFBFBF
sid-72,Partial-s85-r(5):b300,0,1,#4169E1
sid-85,Partial-s85-r(5):b300,0,1,#BFBFBF
sid-89,Partial-s85-r(5):b300,0,1,#BFBFBF
sid-93,Partial-s85-r(5):b300,0,1,#BFBFBF
Partial-s86-r(4):b301,sid-86,1,1,#000000
sid-45,Partial-s86-r(4):b301,0,1,#BFBFBF
sid-72,Partial-s86-r(4):b301,0,1,#4169E1
sid-86,Partial-s86-r(4):b301,0,1,#BFBFBF
sid-87,Partial-s86-r(4):b301,0,1,#BFBFBF
Partial-s87-r(5):b302,sid-87,1,1,#000000
sid-36,Partial-s87-r(5):b302,0,1,#DDA0DD
