rec,groupid,straintype,candself,nearesttype,color
3319,94,2,0,,#000000
3320,36,2,0,PflQ2-1672(NaN),#000000
3321,91,2,0,PFLU2545(NaN),#000000
3322,1,2,1,,#000000
3323,86,2,0,,#000000
3324,1,2,0,,#000000
3325,38,2,0,,#000000
3326,94,2,0,PP4-37750(NaN),#000000
3327,91,2,0,PseBG33-2445(NaN),#000000
3328,1,2,0,,#000000
3329,91,2,0,PseBG33-2445(NaN),#000000
3330,1,2,0,,#000000
3331,91,2,1,PseBG33-2445(NaN),#000000
3332,1,2,0,,#000000
3333,91,2,0,PseBG33-2445(NaN),#000000
3334,1,2,0,,#000000
3335,92,2,1,,#000000
3336,91,2,0,,#000000
3337,91,2,0,,#000000
3338,3,2,0,,#000000
3339,68,2,1,,#000000
3340,94,2,0,,#000000
3341,80,2,0,,#000000
3342,90,2,0,,#000000
3343,91,2,0,PFLU2545(NaN),#000000
3344,1,2,0,,#000000
3345,91,2,0,PseBG33-2445(NaN),#000000
3346,1,2,0,,#000000
3347,1,2,0,,#000000
3348,90,2,0,,#000000
3349,2,2,0,,#000000
3350,91,2,0,PFLU2545(NaN),#000000
3351,94,2,0,,#000000
3352,3,2,0,,#000000
3353,3,2,0,,#000000
3354,1,2,0,,#000000
3355,1,2,0,,#000000
3356,2,2,0,,#000000
3357,91,2,0,PseBG33-2445(NaN),#000000
3358,94,2,0,,#000000
3359,1,2,0,,#000000
3360,94,2,0,,#000000
3361,2,2,0,,#000000
3362,91,2,0,,#000000
3363,1,2,0,,#000000
3364,94,2,0,,#000000
3365,3,2,0,,#000000
3366,72,2,0,,#000000
3367,90,2,0,,#000000
3368,37,2,0,,#000000
3369,91,2,0,,#000000
3370,1,2,0,,#000000
3371,78,2,0,,#000000
3372,2,2,0,,#000000
3373,90,2,0,,#000000
3374,94,2,0,,#000000
3375,36,2,0,PflQ2-1672(NaN),#000000
3376,90,2,0,,#000000
3377,28,2,0,,#000000
3378,1,2,0,,#000000
3379,76,2,0,,#000000
3380,47,2,0,,#000000
3381,57,2,0,,#000000
3382,94,2,0,PP4-37750(NaN),#000000
3383,15,2,0,,#000000
3384,35,2,0,,#000000
3385,80,2,0,,#000000
3386,5,2,0,,#000000
3387,66,2,0,,#000000
3388,80,2,0,,#000000
3389,45,2,0,,#000000
3390,38,2,0,,#000000
3391,76,2,0,,#000000
3392,76,2,0,14164(NaN),#000000
3393,80,2,0,WP-016500408(NaN),#000000
3394,8,2,1,,#000000
3395,40,2,0,,#000000
3396,16,2,0,,#000000
3397,3,2,0,,#000000
3398,28,2,0,,#000000
3399,1,2,0,,#000000
3400,76,2,1,,#000000
3401,47,2,0,,#000000
3402,57,2,0,,#000000
3403,94,2,0,PP4-37750(NaN),#000000
3404,15,2,0,,#000000
3405,35,2,0,,#000000
3406,80,2,0,,#000000
3407,5,2,0,,#000000
3408,66,2,1,,#000000
3409,80,2,0,,#000000
3410,38,2,0,,#000000
3411,45,2,0,,#000000
3412,3,2,0,,#000000
3413,16,2,0,,#000000
3414,76,2,0,,#000000
3415,76,2,0,14164(NaN),#000000
3416,80,2,0,WP-016500408(NaN),#000000
3417,40,2,0,,#000000
3418,8,2,0,,#000000
3419,45,2,0,,#000000
3420,70,2,0,PP-4217(NaN),#000000
3421,87,2,0,,#000000
3422,36,2,0,,#000000
3423,94,2,1,PP4-37750(NaN),#000000
3424,3,2,0,,#000000
3425,2,2,0,,#000000
3426,90,2,0,,#000000
3427,3,2,0,,#000000
3428,69,2,1,,#000000
3429,91,2,0,,#000000
3430,1,2,0,,#000000
3431,90,2,0,,#000000
3432,2,2,0,,#000000
3433,91,2,1,,#000000
3434,94,2,0,,#000000
3435,72,2,1,,#000000
3436,91,2,1,,#000000
3437,1,2,0,,#000000
3438,37,2,0,,#000000
3439,94,2,0,,#000000
3440,72,2,0,,#000000
3441,91,2,0,,#000000
3442,1,2,1,,#000000
3443,37,2,0,,#000000
3444,90,2,0,,#000000
3445,2,2,0,,#000000
3446,91,2,0,,#000000
3447,90,2,0,,#000000
3448,92,2,0,PputUW4-01566(NaN),#000000
3449,36,2,0,PflQ2-1672(NaN),#000000
3450,90,2,1,,#000000
3451,70,2,0,,#000000
3452,72,2,0,,#000000
3453,6,2,0,,#000000
3454,14,2,0,,#000000
3455,77,2,0,,#000000
3456,90,2,0,,#000000
3457,2,2,0,,#000000
3458,91,2,0,,#000000
3459,94,2,0,,#000000
3460,3,2,0,,#000000
3461,58,2,0,,#000000
3462,3,2,0,,#000000
3463,1,2,0,,#000000
3464,4,2,1,,#000000
3465,72,2,0,,#000000
3466,80,2,1,,#000000
3467,36,2,0,,#000000
3468,92,2,0,PputUW4-01566(NaN),#000000
3469,91,2,0,,#000000
3470,94,2,0,,#000000
3471,91,2,0,PflSS101-3096(NaN),#000000
3472,1,2,0,,#000000
3473,36,2,0,PflQ2-1672(NaN),#000000
3474,1,2,0,,#000000
3475,92,2,1,,#000000
3476,72,2,0,,#000000
3477,45,2,0,,#000000
3478,91,2,0,,#000000
3479,16,2,0,,#000000
3480,3,2,0,,#000000
3481,68,2,0,,#000000
3482,47,2,0,,#000000
3483,66,2,1,,#000000
3484,94,2,0,,#000000
3485,57,2,0,,#000000
3486,47,2,0,,#000000
3487,90,2,0,,#000000
3488,15,2,0,,#000000
3489,72,2,1,,#000000
3490,45,2,0,,#000000
3491,80,2,0,WP-016500408(NaN),#000000
3492,94,2,0,PP4-37750(NaN),#000000
3493,36,2,0,,#000000
3494,87,2,0,,#000000
3495,86,2,0,,#000000
3496,65,2,0,,#000000
3497,72,2,0,,#000000
3498,86,2,0,,#000000
3499,65,2,0,,#000000
3500,72,2,0,,#000000
3501,80,2,0,,#000000
3502,72,2,0,,#000000
3503,4,2,0,,#000000
3504,91,2,0,,#000000
3505,90,2,0,,#000000
3506,2,2,0,,#000000
3507,3,2,0,,#000000
3508,94,2,0,,#000000
3509,91,2,0,,#000000
3510,1,2,0,,#000000
3511,1,2,0,,#000000
3512,94,2,0,,#000000
3513,3,2,0,,#000000
3514,2,2,0,,#000000
3515,90,2,1,,#000000
3516,1,2,0,,#000000
3517,94,2,0,,#000000
3518,3,2,0,,#000000
3519,94,2,0,,#000000
3520,90,2,0,,#000000
3521,91,2,0,,#000000
3522,91,2,0,,#000000
3523,68,2,0,,#000000
3524,94,2,0,,#000000
3525,91,2,0,,#000000
3526,90,2,0,,#000000
3527,91,2,0,,#000000
3528,91,2,0,,#000000
3529,13,2,0,,#000000
3530,91,2,0,,#000000
3531,92,2,0,,#000000
3532,90,2,0,,#000000
3533,82,2,0,,#000000
3534,94,2,0,,#000000
3535,76,2,0,,#000000
3536,91,2,0,,#000000
3537,3,2,0,,#000000
3538,3,2,0,,#000000
3539,80,2,0,WP-016500408(NaN),#000000
3540,66,2,0,,#000000
3541,72,2,1,,#000000
3542,45,2,1,,#000000
3543,72,2,0,,#000000
3544,4,2,0,,#000000
3545,80,2,0,,#000000
3546,72,2,0,,#000000
3547,92,2,0,PputUW4-01566(NaN),#000000
3548,90,2,0,,#000000
3549,72,2,0,,#000000
3550,65,2,0,,#000000
3551,86,2,0,,#000000
3552,3,2,0,,#000000
3553,90,2,0,,#000000
3554,87,2,0,,#000000
3555,72,2,0,,#000000
3556,36,2,1,,#000000
3557,94,2,0,,#000000
3558,93,2,0,,#000000
3559,76,2,0,,#000000
3560,1,2,0,,#000000
3561,91,2,0,,#000000
3562,69,2,0,,#000000
3563,3,2,0,,#000000
3564,94,2,0,,#000000
3565,91,2,0,PseBG33-2445(NaN),#000000
3566,1,2,0,,#000000
3567,45,2,0,,#000000
3568,72,2,0,,#000000
3569,1,2,1,,#000000
3570,3,2,0,,#000000
3571,76,2,1,,#000000
3572,87,2,1,,#000000
3573,36,2,0,PflQ2-1672(NaN),#000000
3574,94,2,0,,#000000
3575,26,2,0,,#000000
3576,90,2,0,,#000000
3577,92,2,0,PputUW4-01566(NaN),#000000
3578,90,2,1,,#000000
3579,92,2,0,PputUW4-01566(NaN),#000000
3580,91,2,1,,#000000
3581,94,2,0,,#000000
3582,78,2,0,,#000000
3583,37,2,0,,#000000
3584,1,2,1,,#000000
3585,91,2,0,PseBG33-2445(NaN),#000000
3586,94,2,0,,#000000
3587,3,2,0,,#000000
3588,94,2,0,,#000000
3589,91,2,0,PseBG33-2445(NaN),#000000
3590,69,2,0,,#000000
3591,37,2,0,,#000000
3592,91,2,0,PseBG33-2445(NaN),#000000
3593,94,2,0,,#000000
3594,94,2,0,,#000000
3595,78,2,0,,#000000
3596,69,2,0,,#000000
3597,37,2,0,,#000000
3598,1,2,0,,#000000
3599,94,2,0,,#000000
3600,78,2,1,,#000000
3601,69,2,0,,#000000
3602,37,2,0,,#000000
3603,1,2,0,,#000000
3604,35,2,0,,#000000
3605,2,2,0,,#000000
3606,2,2,0,,#000000
3607,35,2,0,,#000000
3608,2,2,0,,#000000
3609,35,2,0,,#000000
3610,35,2,0,,#000000
3611,2,2,0,,#000000
3612,35,2,0,,#000000
3613,2,2,0,,#000000
3614,35,2,0,,#000000
3615,2,2,0,,#000000
3616,26,2,0,,#000000
3617,91,2,0,,#000000
3618,36,2,0,,#000000
3619,1,2,0,,#000000
3620,90,2,0,,#000000
3621,2,2,1,,#000000
3622,45,2,1,,#000000
3623,7,2,1,,#000000
3624,35,2,1,,#000000
3625,2,2,0,,#000000
3626,2,2,0,,#000000
3627,35,2,1,,#000000
3628,2,2,1,,#000000
3629,35,2,0,,#000000
3630,2,2,0,,#000000
3631,35,2,0,,#000000
3632,35,2,0,,#000000
3633,2,2,0,,#000000
3634,35,2,0,,#000000
3635,2,2,0,,#000000
3636,35,2,0,,#000000
3637,2,2,0,,#000000
3638,35,2,0,,#000000
3639,2,2,0,,#000000
3640,35,2,0,,#000000
3641,2,2,0,,#000000
3642,2,2,0,,#000000
3643,35,2,0,,#000000
3644,35,2,0,,#000000
3645,2,2,0,,#000000
3646,35,2,0,,#000000
3647,2,2,0,,#000000
3648,35,2,0,,#000000
3649,2,2,0,,#000000
3650,94,2,0,,#000000
3651,36,2,0,PflQ2-1672(NaN),#000000
3652,1,2,0,,#000000
3653,93,2,0,,#000000
3654,45,2,0,,#000000
3655,2,2,0,,#000000
3656,80,2,0,,#000000
3657,24,2,0,,#000000
3658,35,2,0,,#000000
3659,35,2,0,,#000000
3660,2,2,0,,#000000
3661,2,2,0,,#000000
3662,35,2,1,,#000000
3663,36,2,0,PflQ2-1672(NaN),#000000
3664,90,2,0,,#000000
3665,2,2,0,,#000000
3666,35,2,0,,#000000
3667,35,2,0,,#000000
3668,2,2,0,,#000000
3669,35,2,0,,#000000
3670,2,2,0,,#000000
3671,2,2,0,,#000000
3672,35,2,0,,#000000
3673,2,2,0,,#000000
3674,35,2,0,,#000000
3675,2,2,1,,#000000
3676,35,2,0,,#000000
3677,2,2,0,,#000000
3678,35,2,0,,#000000
3679,35,2,0,,#000000
3680,24,2,0,,#000000
3681,7,2,0,,#000000
3682,35,2,0,,#000000
3683,2,2,0,,#000000
3684,35,2,1,,#000000
3685,34,2,0,,#000000
3686,35,2,0,,#000000
3687,2,2,0,,#000000
3688,35,2,0,,#000000
3689,2,2,0,,#000000
3690,2,2,0,,#000000
3691,35,2,0,,#000000
3692,35,2,0,,#000000
3693,2,2,0,,#000000
3694,35,2,1,,#000000
3695,2,2,1,,#000000
3696,2,2,0,,#000000
3697,35,2,0,,#000000
3698,35,2,0,,#000000
3699,2,2,0,,#000000
3700,2,2,0,,#000000
3701,35,2,0,,#000000
3702,2,2,0,,#000000
3703,35,2,0,,#000000
3704,35,2,0,,#000000
3705,2,2,0,,#000000
3706,94,2,0,,#000000
3707,90,2,0,,#000000
3708,91,2,0,,#000000
3709,94,2,1,,#000000
3710,90,2,0,,#000000
3711,91,2,0,,#000000
3712,94,2,0,,#000000
3713,90,2,1,,#000000
3714,91,2,0,,#000000
3715,94,2,0,,#000000
3716,90,2,0,,#000000
3717,91,2,0,,#000000
3718,3,2,0,,#000000
3719,94,2,0,,#000000
3720,94,2,0,,#000000
3721,3,2,0,,#000000
3722,3,2,1,,#000000
3723,94,2,0,,#000000
3724,72,2,0,,#000000
3725,2,2,0,,#000000
3726,91,2,0,PFLU2545(NaN),#000000
3727,2,2,0,,#000000
3728,2,2,1,,#000000
3729,91,2,0,PFLU2545(NaN),#000000
3730,2,2,0,,#000000
3731,91,2,0,PflSS101-3096(NaN),#000000
3732,94,2,0,,#000000
3733,1,2,0,,#000000
3734,72,2,0,,#000000
3735,72,2,0,,#000000
3736,1,2,0,,#000000
3737,28,2,0,,#000000
3738,69,2,0,,#000000
3739,87,2,0,,#000000
3740,91,2,0,,#000000
3741,2,2,0,,#000000
3742,94,2,0,,#000000
3743,90,2,0,,#000000
3744,94,2,0,,#000000
3745,90,2,0,,#000000
3746,94,2,0,,#000000
3747,90,2,0,,#000000
3748,92,2,0,PputUW4-01566(NaN),#000000
3749,94,2,0,,#000000
3750,3,2,0,,#000000
3751,3,2,0,,#000000
3752,92,2,0,PputUW4-01566(NaN),#000000
3753,94,2,0,,#000000
3754,3,2,0,,#000000
3755,94,2,0,,#000000
3756,92,2,1,PputUW4-01566(NaN),#000000
3757,91,2,0,PFLU2545(NaN),#000000
3758,90,2,0,,#000000
3759,91,2,1,PFLU2545(NaN),#000000
3760,90,2,0,,#000000
3761,13,2,0,,#000000
3762,90,2,0,,#000000
3763,91,2,0,PFLU2545(NaN),#000000
3764,91,2,0,PFLU2545(NaN),#000000
3765,90,2,0,,#000000
3766,5,2,0,,#000000
3767,91,2,0,,#000000
3768,92,2,0,,#000000
3769,3,2,0,,#000000
3770,66,2,0,,#000000
3771,80,2,1,WP-016500408(NaN),#000000
3772,36,2,0,,#000000
3773,82,2,0,,#000000
3774,45,2,0,,#000000
3775,72,2,1,,#000000
3776,94,2,0,,#000000
3777,76,2,0,,#000000
3778,91,2,0,,#000000
3779,90,2,0,,#000000
3780,3,2,0,,#000000
3781,68,2,0,,#000000
3782,92,2,0,,#000000
3783,76,2,0,,#000000
3784,94,2,0,,#000000
3785,15,2,0,,#000000
3786,72,2,0,,#000000
3787,90,2,0,,#000000
3788,94,2,0,,#000000
3789,91,2,0,,#000000
3790,91,2,0,,#000000
3791,34,2,0,,#000000
3792,90,2,0,,#000000
3793,90,2,0,,#000000
3794,2,2,0,,#000000
3795,3,2,0,,#000000
3796,91,2,0,,#000000
3797,94,2,1,,#000000
3798,77,2,0,,#000000
3799,54,3,0,,#000000
3800,21,3,1,,#000000
3801,26,3,1,,#000000
3802,91,3,1,N296-2471(1),#000000
3803,3,3,0,PAM18-2643(2),#000000
3804,91,3,0,N296-2471(1),#000000
3805,91,3,0,PA2398(1),#000000
3806,3,3,0,PAM18-2643(2),#000000
3807,39,3,0,PALES-28981(3),#000000
3808,3,3,0,PAM18-2643(2),#000000
3809,39,3,0,PALES-28981(3),#000000
3810,91,3,0,PA14-33680(1),#000000
3811,91,3,0,N296-2471(1),#000000
3812,3,3,0,PAM18-2643(2),#000000
3813,39,3,1,PALES-28981(3),#000000
3814,91,3,0,N296-2471(1),#000000
3815,91,3,0,N296-2471(1),#000000
3816,3,3,0,PAM18-2643(2),#000000
3817,91,3,0,N296-2471(1),#000000
3818,3,3,0,PAM18-2643(2),#000000
3819,91,3,1,PA14-33680(1),#000000
3820,91,3,0,N296-2471(1),#000000
3821,3,3,0,PAM18-2643(2),#000000
3822,91,3,0,N296-2471(1),#000000
3823,91,3,0,PA14-33680(1),#000000
3824,91,3,0,N296-2471(1),#000000
3825,3,3,0,PAM18-2643(2),#000000
3826,91,3,0,N296-2471(1),#000000
3827,3,3,0,PAM18-2643(2),#000000
3828,91,3,0,PA2398(1),#000000
3829,39,3,0,PALES-28981(3),#000000
3830,91,3,1,N296-2471(1),#000000
3831,91,3,1,N296-2471(1),#000000
3832,91,3,0,N296-2471(1),#000000
3833,91,3,0,N296-2471(1),#000000
3834,26,3,0,,#000000
3835,34,3,0,,#000000
3836,6,3,0,,#000000
3837,23,3,0,,#000000
3838,34,3,0,,#000000
3839,6,3,0,,#000000
3840,23,3,1,,#000000
3841,10,3,0,,#000000
3842,72,3,0,,#000000
3843,94,3,1,,#000000
3844,72,3,1,,#000000
3845,94,3,0,,#000000
3846,2,3,0,,#000000
3847,7,3,0,,#000000
3848,93,3,0,,#000000
3849,64,3,0,,#000000
3850,35,3,0,,#000000
3851,80,3,1,,#000000
3852,26,3,0,,#000000
3853,90,3,0,,#000000
3854,77,3,0,,#000000
3855,91,3,0,,#000000
3856,91,3,0,,#000000
3857,91,3,0,,#000000
3858,91,3,0,,#000000
3859,77,3,0,,#000000
3860,90,3,0,,#000000
3861,24,3,1,,#000000
3862,55,3,0,,#000000
3863,24,3,0,,#000000
3864,58,3,0,,#000000
3865,45,3,0,,#000000
3866,94,3,0,,#000000
3867,93,3,0,,#000000
3868,80,3,0,,#000000
3869,1,3,0,,#000000
3870,91,3,0,,#000000
3871,91,3,0,,#000000
3872,7,3,0,,#000000
3873,65,3,0,,#000000
3874,91,3,0,,#000000
3875,87,3,0,,#000000
3876,90,3,0,,#000000
3877,91,3,1,,#000000
3878,1,3,0,,#000000
3879,6,3,0,,#000000
3880,94,3,0,,#000000
3881,1,3,0,,#000000
3882,94,3,0,,#000000
3883,6,3,0,,#000000
3884,94,3,0,,#000000
3885,1,3,0,,#000000
3886,77,3,0,,#000000
3887,90,3,0,,#000000
3888,91,3,0,,#000000
3889,91,3,0,,#000000
3890,91,3,0,,#000000
3891,90,3,0,,#000000
3892,10,3,0,,#000000
3893,27,3,0,,#000000
3894,91,3,0,,#000000
3895,77,3,0,,#000000
3896,3,3,0,,#000000
3897,90,3,0,,#000000
3898,91,3,0,,#000000
3899,94,3,0,,#000000
3900,91,3,0,,#000000
3901,77,3,0,,#000000
3902,90,3,0,,#000000
3903,94,3,0,,#000000
3904,91,3,0,,#000000
3905,91,3,1,,#000000
3906,90,3,0,,#000000
3907,3,3,0,,#000000
3908,58,3,0,,#000000
3909,94,3,0,,#000000
3910,91,3,0,,#000000
3911,3,3,0,,#000000
3912,90,3,0,,#000000
3913,91,3,0,,#000000
3914,77,3,0,,#000000
3915,3,3,0,,#000000
3916,90,3,0,,#000000
3917,91,3,0,,#000000
3918,94,3,0,,#000000
3919,91,3,0,,#000000
3920,91,3,0,,#000000
3921,94,3,0,,#000000
3922,77,3,0,,#000000
3923,91,3,0,,#000000
3924,3,3,0,,#000000
3925,90,3,0,,#000000
3926,91,3,0,,#000000
3927,91,3,0,,#000000
3928,77,3,0,,#000000
3929,90,3,0,,#000000
3930,91,3,0,,#000000
3931,91,3,0,,#000000
3932,94,3,0,,#000000
3933,77,3,0,,#000000
3934,3,3,0,,#000000
3935,90,3,0,,#000000
3936,91,3,0,,#000000
3937,91,3,0,,#000000
3938,91,3,0,,#000000
3939,77,3,1,,#000000
3940,91,3,0,,#000000
3941,90,3,0,,#000000
3942,91,3,0,,#000000
3943,91,3,0,,#000000
3944,91,3,0,,#000000
3945,77,3,0,,#000000
3946,91,3,0,,#000000
3947,91,3,0,,#000000
3948,77,3,0,,#000000
3949,90,3,0,,#000000
3950,91,3,0,,#000000
3951,91,3,0,,#000000
3952,77,3,0,,#000000
3953,90,3,0,,#000000
3954,94,3,0,,#000000
3955,91,3,0,,#000000
3956,91,3,0,,#000000
3957,91,3,0,,#000000
3958,94,3,0,,#000000
3959,90,3,0,,#000000
3960,3,3,1,,#000000
3961,77,3,0,,#000000
3962,91,3,0,,#000000
3963,94,3,0,,#000000
3964,91,3,0,,#000000
3965,77,3,0,,#000000
3966,3,3,0,,#000000
3967,90,3,0,,#000000
3968,91,3,0,,#000000
3969,77,3,0,,#000000
3970,3,3,0,,#000000
3971,90,3,0,,#000000
3972,91,3,0,,#000000
3973,94,3,0,,#000000
3974,91,3,0,,#000000
3975,91,3,0,,#000000
3976,58,3,0,,#000000
3977,90,3,1,,#000000
3978,3,3,0,,#000000
3979,91,3,0,,#000000
3980,90,3,0,,#000000
3981,94,3,1,,#000000
3982,94,3,0,,#000000
3983,90,3,0,,#000000
3984,80,3,0,,#000000
3985,6,3,0,,#000000
3986,61,3,0,,#000000
3987,7,3,1,,#000000
3988,86,3,0,,#000000
3989,94,3,0,,#000000
3990,81,3,1,,#000000
3991,71,3,0,,#000000
3992,72,3,0,,#000000
3993,35,3,0,,#000000
3994,28,3,0,,#000000
3995,73,3,1,,#000000
3996,26,3,0,,#000000
3997,69,3,0,,#000000
3998,5,3,1,,#000000
3999,26,3,1,,#000000
4000,21,3,0,,#000000
4001,54,3,0,,#000000
4002,41,3,0,,#000000
4003,80,3,0,,#000000
4004,5,3,0,,#000000
4005,72,3,1,,#000000
4006,24,3,0,,#000000
4007,17,3,1,,#000000
4008,71,3,0,,#000000
4009,60,3,1,,#000000
4010,34,3,1,,#000000
4011,1,3,1,,#000000
4012,1,3,0,,#000000
4013,91,3,1,,#000000
4014,69,3,0,,#000000
4015,33,3,0,,#000000
4016,33,3,0,,#000000
4017,3,3,0,PAM18-2643(2),#000000
4018,79,3,0,,#000000
4019,87,3,0,,#000000
4020,6,3,0,,#000000
4021,26,3,1,,#000000
4022,45,3,0,,#000000
4023,87,3,1,,#000000
4024,79,3,0,,#000000
4025,6,3,1,,#000000
4026,45,3,0,,#000000
4027,6,3,0,,#000000
4028,79,3,1,,#000000
4029,87,3,0,,#000000
4030,87,3,0,,#000000
4031,66,3,1,,#000000
4032,6,3,1,,#000000
4033,45,3,0,,#000000
4034,90,3,0,,#000000
4035,90,3,0,,#000000
4036,1,3,0,,#000000
4037,94,3,1,,#000000
4038,38,3,0,,#000000
4039,24,3,0,,#000000
4040,94,3,1,,#000000
4041,24,3,0,,#000000
4042,1,3,0,,#000000
4043,45,3,0,,#000000
4044,92,3,1,,#000000
4045,94,3,0,,#000000
4046,38,3,0,,#000000
4047,24,3,0,,#000000
4048,66,3,0,,#000000
4049,58,3,1,,#000000
4050,93,3,0,,#000000
4051,80,3,0,,#000000
4052,55,3,0,,#000000
4053,94,3,0,,#000000
4054,1,3,0,,#000000
4055,38,3,0,,#000000
4056,24,3,0,,#000000
4057,66,3,0,,#000000
4058,38,3,0,,#000000
4059,94,3,0,,#000000
4060,24,3,0,,#000000
4061,1,3,0,,#000000
4062,38,3,0,,#000000
4063,94,3,0,,#000000
4064,24,3,0,,#000000
4065,1,3,0,,#000000
4066,53,3,0,,#000000
4067,56,3,0,,#000000
4068,56,3,1,,#000000
4069,26,3,0,,#000000
4070,93,3,0,,#000000
4071,56,3,0,,#000000
4072,56,3,0,,#000000
4073,56,3,0,,#000000
4074,56,3,0,,#000000
4075,56,3,0,,#000000
4076,56,3,0,,#000000
4077,56,3,0,,#000000
4078,93,3,0,,#000000
4079,56,3,0,,#000000
4080,93,3,0,,#000000
4081,24,3,0,,#000000
4082,56,3,0,,#000000
4083,93,3,0,,#000000
4084,56,3,0,,#000000
4085,93,3,0,,#000000
4086,56,3,0,,#000000
4087,21,3,0,,#000000
4088,26,3,0,,#000000
4089,26,3,0,,#000000
4090,26,3,0,,#000000
4091,27,3,0,,#000000
4092,5,3,0,,#000000
4093,5,3,0,,#000000
4094,91,3,0,,#000000
4095,36,3,0,,#000000
4096,91,3,0,,#000000
4097,77,3,0,,#000000
4098,3,3,0,,#000000
4099,90,3,0,,#000000
4100,87,3,0,,#000000
4101,69,3,0,,#000000
4102,91,3,0,,#000000
4103,91,3,0,,#000000
4104,91,3,0,,#000000
4105,77,3,0,,#000000
4106,3,3,0,,#000000
4107,90,3,0,,#000000
4108,87,3,0,,#000000
4109,69,3,0,,#000000
4110,91,3,0,,#000000
4111,36,3,0,,#000000
4112,91,3,0,,#000000
4113,77,3,1,,#000000
4114,90,3,0,,#000000
4115,3,3,0,,#000000
4116,91,3,0,,#000000
4117,91,3,1,,#000000
4118,77,3,0,,#000000
4119,3,3,0,,#000000
4120,36,3,1,,#000000
4121,69,3,0,,#000000
4122,87,3,0,,#000000
4123,56,3,0,,#000000
4124,56,3,1,,#000000
4125,56,3,0,,#000000
4126,24,3,0,,#000000
4127,56,3,0,,#000000
4128,29,3,0,,#000000
4129,56,3,0,,#000000
4130,29,3,0,,#000000
4131,56,3,0,,#000000
4132,29,3,0,,#000000
4133,24,3,0,,#000000
4134,56,3,0,,#000000
4135,56,3,0,,#000000
4136,29,3,0,,#000000
4137,24,3,0,,#000000
4138,56,3,0,,#000000
4139,29,3,0,,#000000
4140,29,3,0,,#000000
4141,56,3,0,,#000000
4142,29,3,1,,#000000
4143,56,3,0,,#000000
4144,29,3,0,,#000000
4145,56,3,1,,#000000
4146,56,3,0,,#000000
4147,94,3,0,,#000000
4148,6,3,0,,#000000
4149,71,3,0,,#000000
4150,35,3,0,,#000000
4151,94,3,0,,#000000
4152,6,3,0,,#000000
4153,35,3,0,,#000000
4154,1,3,1,,#000000
4155,12,3,0,,#000000
4156,87,3,0,,#000000
4157,56,3,0,PssSM-1996(NaN),#000000
4158,35,3,0,,#000000
4159,93,3,0,,#000000
4160,26,3,0,,#000000
4161,21,3,0,,#000000
4162,45,3,0,,#000000
4163,1,3,0,,#000000
4164,28,3,0,,#000000
4165,35,3,0,,#000000
4166,2,3,1,,#000000
4167,71,3,0,,#000000
4168,72,3,0,,#000000
4169,73,3,0,,#000000
4170,94,3,0,,#000000
4171,35,3,0,,#000000
4172,26,3,0,,#000000
4173,90,3,1,,#000000
4174,56,3,0,,#000000
4175,93,3,1,,#000000
4176,94,3,0,,#000000
4177,91,3,0,,#000000
4178,77,3,0,,#000000
4179,91,3,0,,#000000
4180,90,3,0,,#000000
4181,3,3,0,,#000000
4182,22,3,0,,#000000
4183,26,3,0,,#000000
4184,45,3,0,,#000000
4185,38,3,0,,#000000
4186,94,3,0,,#000000
4187,24,3,1,,#000000
4188,35,3,0,,#000000
4189,80,3,0,,#000000
4190,93,3,0,,#000000
4191,35,3,0,,#000000
4192,56,3,0,PssSM-1996(NaN),#000000
4193,91,3,0,,#000000
4194,93,3,0,,#000000
4195,35,3,0,,#000000
4196,64,3,0,,#000000
4197,35,3,0,,#000000
4198,93,3,1,,#000000
4199,56,3,0,PssSM-1996(NaN),#000000
4200,91,3,0,,#000000
4201,35,3,1,,#000000
4202,93,3,0,,#000000
4203,56,3,1,PssSM-1996(NaN),#000000
4204,91,3,0,,#000000
4205,35,3,0,,#000000
4206,93,3,0,,#000000
4207,35,3,0,,#000000
4208,56,3,0,PssSM-1996(NaN),#000000
4209,91,3,0,,#000000
4210,93,3,0,,#000000
4211,93,3,0,,#000000
4212,24,3,0,,#000000
4213,1,3,1,,#000000
4214,35,3,0,,#000000
4215,67,3,0,,#000000
4216,2,3,0,,#000000
4217,28,3,0,,#000000
4218,56,3,0,,#000000
4219,24,3,0,,#000000
4220,35,3,0,,#000000
4221,1,3,0,,#000000
4222,2,3,0,,#000000
4223,1,3,0,,#000000
4224,28,3,0,,#000000
4225,93,3,0,,#000000
4226,35,3,0,,#000000
4227,91,3,0,PflSS101-3096(NaN),#000000
4228,2,3,0,,#000000
4229,45,3,0,,#000000
4230,24,3,0,,#000000
4231,30,3,0,,#000000
4232,1,3,0,,#000000
4233,35,3,0,,#000000
4234,24,3,0,,#000000
4235,2,3,0,,#000000
4236,28,3,0,,#000000
4237,56,3,0,,#000000
4238,26,3,0,,#000000
4239,56,3,0,,#000000
4240,93,3,0,,#000000
4241,10,3,0,,#000000
4242,37,3,0,,#000000
4243,66,3,0,,#000000
4244,71,3,0,,#000000
4245,58,3,0,,#000000
4246,90,3,1,,#000000
4247,3,3,0,,#000000
4248,94,3,0,,#000000
4249,91,3,0,,#000000
4250,91,3,0,,#000000
4251,27,3,0,,#000000
4252,34,3,0,,#000000
4253,26,3,0,,#000000
4254,5,3,0,,#000000
4255,91,3,0,,#000000
